"brand_name","state_abbr","technology","provider_id","cnt_services","cnt_bcat_locations","count"
"Pwr-Net","IL",70,"350088 ","1442","1442","935"
"GoNetworkPR","PR",70,"420168 ","1438","1438","107"
"Dunbarton Telephone Company","NH",50,"130420 ","1437","1437","66"
"Northwest Communications Cooperative Association","IA",50,"130953 ","1437","1437","399"
"Spring City Cable TV","TN",50,"320126 ","1437","1437","181"
"Cross Telephone Company, LLC","OK",10,"130366 ","1437","1437","264"
"FIXED BB AVAIL","MS",50,"130395 ","1432","1431","277"
"Washington County Rural Telephone Cooperative Inc","IN",10,"131451 ","1427","1427","133"
"Highland Telephone Cooperative (HTC)","VA",50,"130610 ","1427","1427","130"
"DirectLink","OR",10,"130196 ","1425","1425","93"
"Union Telephone Company","WY",50,"360114 ","1424","1424","208"
"The Southern Kansas Telephone Company, Inc.","KS",40,"140092 ","1424","1424","224"
"GTA","GU",50,"131309 ","1421","1421","142"
"TCT Internet (Up to 75/50)","WY",10,"131366 ","1421","1421","262"
"Peetz Cooperative-Peetz Communications","CO",70,"131021 ","1420","1420","371"
"Yelcot Holding Group Inc","AR",50,"131518 ","1420","1420","213"
"Sand Creek","MI",50,"131157 ","1419","1419","207"
"Glo Fiber Enterprise","VA",50,"131181 ","1416","1416","969"
"Westel_Systems","NE",50,"131461 ","1413","1413","333"
"Outer Reach Broadband","ME",71,"460584 ","1412","1412","110"
"GBT Communications, Inc.","KS",72,"420187 ","1408","1408","365"
"Seimitsu","GA",50,"220066 ","1408","1408","334"
"On-Ramp Indiana Inc.","IN",72,"380095 ","1407","1407","217"
"Brightspeed","KS",50,"470022 ","1406","1406","80"
"Alteva Of Warwick, LLC","NY",50,"130795 ","1404","1404","84"
"DirectLink","AZ",70,"460511 ","1403","1403","452"
"La Motte Telephone Company","IA",70,"130709 ","1402","1402","160"
"Oso Internet Solutions","NM",70,"340055 ","1402","1402","273"
"Wireless Partners, LLC","VT",71,"430222 ","1401","1401","225"
"Lincoln County Telephone System","NV",70,"130743 ","1401","1401","210"
"Advantage Communications","KS",70,"400001 ","1400","1400","213"
"ITE&E","MP",50,"220001 ","1398","1398","213"
"Alyrica","OR",50,"270011 ","1394","1394","160"
"RiverNet","MD",70,"450109 ","1392","1392","110"
"Viasat Carrier Services","UT",60,"290111 ","1391","1391","293"
"Darien Telephone Company, Inc.","GA",50,"130391 ","1388","1388","168"
"Custer Telephone Cooperative","ID",40,"130378 ","1387","1387","186"
"Colfax Cable Company","WA",50,"131247 ","1384","1384","101"
"Crown Castle Fiber LLC","CA",50,"400092 ","1384","1384","928"
"Charter Communications Inc","CO",50,"130235 ","1383","1383","454"
"Colo Telephone Company","IA",50,"130310 ","1382","1382","265"
"Central Cellular LLC /dba COTC Connections","OK",10,"130226 ","1382","1382","197"
"Farmers Cooperative Telephone Company","IA",10,"130475 ","1382","1382","253"
"MIDWEST","MN",50,"130074 ","1381","1381","280"
"Farmers Mutual Telephone Company, Inc.","ID",71,"130479 ","1381","1381","224"
"KanOkla Communications","OK",70,"130684 ","1379","1379","401"
"Unifi North LLC","MN",70,"390128 ","1376","1376","228"
"Southern Light, LLC","AL",50,"330025 ","1375","1375","1008"
"Preferred Networks Inc.","CA",70,"420058 ","1374","687","55"
"Vero Broadband","CO",72,"460089 ","1372","1372","360"
"GoBrolly","MO",70,"300024 ","1371","1371","289"
"OmniTel-Interstate Cablevision","IA",50,"130484 ","1370","1370","198"
"Windstream Montezuma, Inc.","IA",40,"131413 ","1369","1369","163"
"Mid Century Telephone Cooperative, Inc.","IL",10,"130819 ","1367","1367","292"
"Zito Media","WV",40,"160157 ","1367","1367","154"
"SHLB CATV ROBN","IA",50,"130485 ","1366","1366","79"
"FireServe","CA",70,"240036 ","1365","1365","340"
"Zumbrota Telephone Company","MN",10,"150266 ","1364","1364","93"
"TCT Cable Internet (Hardin)","MT",40,"131366 ","1362","1362","222"
"Colorado Valley Communications, Inc.","TX",70,"130311 ","1360","1360","291"
"Coon Valley Co-op Telephone Association, Inc.","IA",50,"130344 ","1359","1359","358"
"CEO Technologies","TX",50,"300036 ","1358","1358","45"
"Manti Telephone Company, Inc","UT",10,"130778 ","1355","1185","102"
"WideOpen Networks, Inc.","VA",50,"400054 ","1355","1355","68"
"Zito Media","GA",40,"160157 ","1354","1354","63"
"Quantum Internet & Telephone","MD",50,"190305 ","1351","1351","167"
"Midvale Telephone Company","AZ",10,"130831 ","1351","1351","140"
"STAYTON COOPERATIVE TELEPHONE COMPANY","OR",10,"131259 ","1348","1348","234"
"Leap Communications, LLC","SD",50,"340043 ","1347","1347","287"
"Valliant Telephone Company","OK",10,"131412 ","1346","1346","208"
"Plainview Telephone Company","NE",50,"131050 ","1345","1345","328"
"LaHarpe Telephone Company","IL",50,"330086 ","1345","1345","232"
"Danville Mutual Telephone Company","IA",50,"130390 ","1344","1344","267"
"City of Williamstown","KY",40,"190089 ","1343","1343","85"
"Home Telephone","IL",50,"131074 ","1342","1342","150"
"Alpine Communications, LLC","IA",10,"130045 ","1342","1342","190"
"HOME","MN",10,"130074 ","1341","1341","193"
"Eastern Shore Communications","NC",50,"280020 ","1340","1340","81"
"San Carlos Apache Telecommunications Utility, Inc.","AZ",10,"190428 ","1339","1339","123"
"SOUTH CENTRAL COMMUNICATIONS","AZ",50,"131219 ","1336","1336","177"
"SHLB CATV BPLN CU","IA",10,"130485 ","1335","1335","172"
"ShastaBeam","CA",72,"390056 ","1332","1332","220"
"Blue Valley Technologies, Inc.","KS",50,"130144 ","1330","1330","280"
"Blanchard Telephone Association, Inc.","MI",10,"130134 ","1329","1329","138"
"Sunman Telecommunications LLC","IN",10,"130569 ","1329","1329","205"
"Nemont","ND",70,"130890 ","1329","1329","223"
"Riviera Telephone Company","TX",10,"131117 ","1326","1326","153"
"TEC, Cherokee Division","AL",50,"131311 ","1325","1325","157"
"Industry Telephone Company","TX",50,"130645 ","1325","1325","198"
"Lightwave Communications| llc","MO",70,"390065 ","1324","1324","153"
"OnWav","TN",70,"131384 ","1324","1324","186"
"Cherry Capital Connection, LLC","MI",50,"210018 ","1323","1323","103"
"GreatWave Communications","OH",50,"440138 ","1319","1319","163"
"VenusTelephone","PA",50,"131423 ","1319","1319","131"
"Sweetser Rural Telephone Company, Inc.","IN",50,"131286 ","1319","1319","134"
"Southwest Texas Communications","TX",50,"131234 ","1317","1317","251"
"City of Bellevue","IA",50,"190080 ","1317","1317","114"
"Totah Communications, Inc.","KS",10,"131359 ","1317","1317","331"
"Fort Randall Telephone Company","SD",40,"150266 ","1317","1317","187"
"Olin Telephone Company","IA",50,"130974 ","1316","1316","197"
"SkyNet Broadband Inc","MN",50,"410157 ","1315","1315","73"
"Kaweah Computers","CA",70,"460559 ","1315","1315","90"
"LightBeam Internet","MN",70,"340095 ","1314","1314","472"
"McLoud Telephone Co","OK",50,"130425 ","1312","1312","81"
"Starwire Technologies","WI",50,"340069 ","1311","1311","229"
"Leaco Rural Telephone Cooperative, Inc.","NM",10,"130728 ","1310","1310","217"
"DELCOM","NM",70,"130400 ","1308","1308","209"
"KMTelecom","MN",10,"130686 ","1305","1305","167"
"CenturyLink","ID",72,"130228 ","1301","1301","473"
"WTC Communications","IA",50,"140106 ","1300","1300","129"
"Southern Tier Wireless Inc.","NY",70,"190336 ","1300","1300","404"
"Moundridge Telephone Company","KS",50,"130860 ","1291","1291","262"
"ZAYO GROUP, LLC","WA",50,"130982 ","1290","1290","1086"
"SDN Communications","SD",50,"300135 ","1287","1287","444"
"Wisper Next Wireless Internet","MN",71,"130527 ","1286","1286","702"
"BCI_Mississippi_Broadband_LLC","AL",40,"130137 ","1285","1285","139"
"PVT Networks Inc","NM",50,"131025 ","1285","1285","321"
"Charter Communications Inc","NM",50,"130235 ","1281","1281","225"
"We Connect Fiber","MS",50,"140030 ","1279","1279","142"
"SKYBEST COMMUNICATIONS","TN",50,"131199 ","1278","1278","138"
"Allpoint NetworX, Inc.","IL",50,"130036 ","1276","1276","199"
"LincTel Communications","MT",50,"130744 ","1275","1275","135"
"Hamilton County Cable","NY",50,"130690 ","1274","1274","55"
"Ducor Telephone Company","CA",10,"131416 ","1274","1274","133"
"Modern Cooperative Telephone Company","IA",50,"130849 ","1272","1272","260"
"Bethesda Wireless and Fiber","AR",70,"270016 ","1272","1272","137"
"Mound Bayou Telephone Company","MS",10,"140030 ","1271","1271","192"
"Grundy Center Municipal Light & Power","IA",40,"190180 ","1268","1268","131"
"Bluespan","WA",40,"300019 ","1267","1267","85"
"Urban Communications, Inc","IL",70,"250081 ","1265","1265","166"
"BalsamWest FiberNET, LLC","NC",70,"240006 ","1264","1255","381"
"MiFiber","ID",40,"260010 ","1263","1263","146"
"Echo Broadband","UT",70,"370034 ","1261","1261","595"
"Sharon Telephone Company","WI",50,"131179 ","1260","1260","179"
"Stanton Telecom, Inc.","NE",50,"131250 ","1259","1259","320"
"Midwest Data Center","MO",40,"131126 ","1258","1258","198"
"Lismore Cooperative Telephone Company","MN",50,"130748 ","1258","1258","315"
"RiverStreet Networks","SC",72,"131486 ","1257","1257","117"
"Meeker Cooperative Light & Power Association","MN",70,"410066 ","1255","1254","630"
"KwiKom","NE",70,"290058 ","1254","1254","583"
"The Siskiyou Telephone Company","CA",10,"131195 ","1254","1254","275"
"Xfinity","PA",50,"130317 ","1254","1254","616"
"DNA Communications","IL",50,"460025 ","1250","1250","157"
"SkyPacket","WV",71,"420116 ","1250","1250","132"
"Etex Communications","TX",10,"130464 ","1249","1249","181"
"Blountsville Telephone LLC","AL",50,"131378 ","1249","1249","105"
"Jicarilla Apache Nation Power Authority","NM",70,"460046 ","1247","1247","81"
"IGL TeleConnect","IA",50,"130567 ","1246","1246","221"
"Cambridge Telephone Company","NE",50,"131043 ","1244","1244","289"
"Southeastern Indiana Rural Telephone Cooperative","IN",10,"131225 ","1244","1244","84"
"Night Owl","IA",70,"300107 ","1241","1241","286"
"McCormack Networks","MO",50,"130449 ","1241","1241","223"
"Mt. Rushmore Telephone Company","SD",10,"150266 ","1238","1238","150"
"Oso Internet Solutions","NM",50,"340055 ","1238","1238","217"
"Astound_Broadband","DC",50,"130079 ","1238","1238","231"
"Wifires Internet","TX",70,"380149 ","1237","1237","357"
"Carnegie Telephone Company","OK",50,"130201 ","1236","1236","196"
"All Points Broadband","WV",70,"300170 ","1236","1236","163"
"Miller Telephone Company","MO",50,"131303 ","1233","1233","262"
"Anthem Broadband","MT",70,"320127 ","1232","1232","128"
"Anthem Broadband","OR",72,"320127 ","1231","1231","198"
"Monroe Telephone Company","OR",50,"130854 ","1231","1231","120"
"CenturyLink","ND",72,"130228 ","1231","1231","600"
"Yeoman Telephone Co","IN",10,"131520 ","1231","1231","85"
"Southern Montana Telephone Company","MT",50,"131231 ","1229","1229","338"
"Resort Television Cable Company, Inc.","AR",50,"150334 ","1229","1229","93"
"Nucla-Naturita Telephone Company","CO",71,"130962 ","1228","1228","165"
"TDS Telecom","ID",10,"131310 ","1228","1228","163"
"GoNetSpeed :  Otelco : I-Land Internet","MO",72,"131378 ","1227","1227","305"
"Mohawk Networks LLC","NY",50,"300110 ","1224","1224","63"
"Blossom Telephone Company Inc.","TX",50,"130141 ","1223","1223","102"
"Midwest Data Center","IA",40,"131126 ","1221","1221","202"
"Kitsap PUD","WA",50,"290075 ","1220","1220","331"
"ROAMR Wireless & Broadband","FL",72,"480000 ","1219","1219","208"
"CenturyLink","OR",72,"130228 ","1216","1216","292"
"Osage Broadband","OK",71,"460062 ","1213","1213","231"
"SOUTH ARKANSAS TELEPHONE COMPANY","AR",10,"131214 ","1212","1212","231"
"Union Springs Telephone Co.,Inc.","AL",10,"190380 ","1210","1210","201"
"GTECH Fiber LLC","MO",50,"450051 ","1209","1209","129"
"Empower Broadband","VA",10,"400094 ","1208","1208","170"
"Pasty.net","MI",70,"300116 ","1206","1206","353"
"Night Owl","IA",71,"300107 ","1205","1205","294"
"SHLB CATV FTTH","IA",50,"130485 ","1205","1205","105"
"Fastwyre Broadband","TX",10,"131226 ","1204","1204","137"
"MICHIGAN BROADBAND SERVICE","MI",72,"160127 ","1201","1201","107"
"WesternMontanaCommunityTel","MT",40,"131129 ","1200","1200","203"
"Spring Grove Communications","MN",50,"131240 ","1200","1200","140"
"Tri_County_Telcom_Inc","WI",50,"131368 ","1199","1199","229"
"IT&E","GU",50,"220001 ","1198","1198","20"
"Verde Valley Internet","AZ",72,"380139 ","1197","1197","75"
"SoundInternetServices","WA",70,"290093 ","1196","1196","578"
"Mabel Cooperative Telephone Company","IA",50,"130767 ","1194","1194","230"
"JBN Telephone","KS",71,"160127 ","1192","1192","360"
"Charter Communications Inc","WY",50,"130235 ","1191","1191","621"
"Fidelity","AR",50,"130183 ","1189","1189","35"
"Cambridge Telephone Company","IL",50,"130192 ","1189","1189","128"
"Grand County Intetnet Services Inc.","CO",72,"290051 ","1189","1189","132"
"Lost Nation-Elwood Telephone Company","IA",50,"130759 ","1189","1189","229"
"North Coast Wireless Communications","OH",50,"410073 ","1188","1188","52"
"HDER LINK","OH",50,"400020 ","1188","1188","58"
"Service_Electric_Cablevision_Inc","PA",50,"330002 ","1186","1186","249"
"Castleberry Communications","AL",10,"130210 ","1185","1185","137"
"Dobson Telephone Co Inc","OK",50,"130425 ","1185","1185","248"
"City of Hawarden","IA",40,"190085 ","1185","1185","162"
"Kentec Communications, Inc.","NE",70,"130692 ","1183","1183","274"
"FMTCS SHLB FTTH","IA",50,"130485 ","1183","1183","128"
"Hamilton County Telephone Coop","IL",50,"130584 ","1181","1181","325"
"Wasatch Broadband","UT",50,"310063 ","1180","1180","52"
"Bayfield Wireless","WI",70,"430010 ","1180","1180","190"
"Tilson Broadband","VT",50,"430083 ","1180","1180","122"
"TEPAConnect","TN",50,"460080 ","1179","1179","134"
"SHLB CATV MRNG CU","IA",10,"130485 ","1179","1179","182"
"AT&T Inc","MO",71,"130077 ","1176","1176","956"
"BRUCE_TELEPHONE_COMPANY_INC","WI",50,"130170 ","1175","1175","132"
"DQE Communications LLC","PA",50,"300044 ","1175","1175","610"
"E.L. INTERNET NORTHWEST","MT",70,"310036 ","1175","1175","172"
"Epic Touch","KS",50,"130460 ","1175","1175","261"
"Mid-Hudson Data Corp","NY",50,"240058 ","1174","1174","243"
"Three River Communications, LLC","NE",10,"131349 ","1173","1173","171"
"Osage Broadband","OK",70,"460062 ","1172","1172","214"
"Triple Crown Internet Inc","TX",72,"460083 ","1172","1172","107"
"Rock Port Telephone Company","MO",70,"131126 ","1171","1171","198"
"Citynet LLC","WV",50,"190435 ","1171","1171","393"
"ITS TELECOM_ILEC","FL",50,"131060 ","1170","1170","160"
"Silo Communications","IL",70,"440170 ","1169","1169","209"
"Jo-Carroll Energy, Inc. (NFP)","WI",70,"300074 ","1169","1169","284"
"ATC Communications","ID",70,"130032 ","1168","1168","211"
"Benton Ridge Telephone Company","OH",71,"130116 ","1167","1167","241"
"Kaniksu Internet","ID",70,"460047 ","1166","1166","114"
"Central Indiana Communications Inc","IN",10,"130586 ","1165","1165","212"
"New Hope Telephone Cooperative","VA",50,"130901 ","1164","1164","86"
"AirFiber, LLC","TX",71,"440113 ","1162","1162","170"
"AzAirNet","AZ",70,"290057 ","1157","1157","217"
"Ragland Telephone Co., Inc","AL",50,"131086 ","1155","1155","107"
"SkyNet Communications of Kentucky LLC","KY",70,"320082 ","1152","1152","145"
"Central Cellular LLC /dba COTC Connections","OK",50,"130226 ","1151","1151","146"
"Rise Broadband","IL",50,"140048 ","1151","1151","108"
"High Mountain Farm Broadband","VA",50,"320049 ","1150","1150","150"
"Empower Telecom","VA",10,"400094 ","1150","1150","156"
"Arapahoe Telephone Company","NE",50,"130065 ","1150","1150","457"
"Union Telephone Company","WI",10,"130058 ","1149","1149","207"
"Interlakes Wireless LLC","SD",70,"300194 ","1148","1148","274"
"Viasat Carrier Services","NM",60,"290111 ","1147","1147","369"
"Centric Fiber","TX",50,"430109 ","1146","1146","46"
"JBN Telephone","KS",72,"160127 ","1146","1146","361"
"Sac County Mutual Telephone Co","IA",50,"131146 ","1146","1146","253"
"ILEC","WA",50,"131475 ","1146","1146","158"
"Valley Telephone Cooperative, Inc.","TX",70,"340001 ","1144","1144","422"
"yondoo Broadband, LLC","TX",50,"390157 ","1144","1144","46"
"FastBridge Fiber","PA",50,"470127 ","1143","1143","57"
"La Ward Communications","TX",50,"130710 ","1142","1142","123"
"Stroud Media","PA",50,"450177 ","1142","1142","118"
"Community Internet Service","IA",70,"130325 ","1142","1142","459"
"One Ring Networks","CA",70,"360061 ","1139","1139","974"
"Thrive Broadband","CO",70,"420129 ","1139","1139","97"
"GreatWave Communications","OH",40,"131332 ","1138","1138","83"
"Blanca Telephone Company","CO",50,"130133 ","1136","1136","279"
"Yelcot Holding Group Inc","AR",40,"131518 ","1132","1132","124"
"Nimbus Solutions","CO",72,"460056 ","1132","1132","164"
"San Carlos Apache Telecommunications Utility, Inc.","AZ",50,"190428 ","1132","1132","66"
"Columbia Power and Water Systems","TN",50,"260009 ","1131","1131","53"
"FRONTIER","NE",70,"130258 ","1129","1129","465"
"Router12 Networks LLC","MN",70,"300131 ","1129","1129","203"
"Allamakee-Clayton Electric Inc","IA",50,"340004 ","1126","1126","194"
"Heartland Telecommunications Company of Iowa","IA",10,"130877 ","1125","1125","142"
"RTC Communications","IN",10,"130393 ","1124","1124","127"
"NCTC","TN",50,"130929 ","1124","1124","79"
"Ridgetop Networks, LLC","MO",70,"250066 ","1123","1123","232"
"CentraCom","NV",40,"160127 ","1122","1122","57"
"Cambridge Telephone Company","IL",71,"130192 ","1121","1121","205"
"Minerva Valley Telephone Co., Inc.","IA",50,"130846 ","1119","1119","249"
"Cedar Communications LLC","IA",50,"130285 ","1118","1118","162"
"Starwire Technologies","MN",70,"340069 ","1117","1117","175"
"Keystone Communications","IA",50,"130693 ","1116","1116","281"
"Sharon Telephone Company","WI",10,"131179 ","1115","1115","130"
"KanOkla Telephone Association","OK",10,"130684 ","1115","1115","275"
