"state_abbr","brand_name","technology","count"
"WI","Belmont Telephone Company",10,"771"
"WI","Belmont Telephone Company",50,"258"
"MS","Belzoni Cable",40,"2427"
"MS","Belzoni Cable",50,"1760"
"AL","Benchmark Communications",10,"8"
"FL","Benchmark Communications",10,"1"
"LA","Benchmark Communications",10,"5"
"LA","Benchmark Communications",50,"1"
"MS","Benchmark Communications",10,"2"
"OR","BendTel",50,"132"
"TN","Ben Lomand Communications, LLC",10,"2257"
"TN","Ben Lomand Communications, LLC",50,"17055"
"TN","Ben Lomand Rural Telephone Coop., Inc",10,"2338"
"TN","Ben Lomand Rural Telephone Coop., Inc",50,"38700"
"MN","BENTON CABLEVISION, INC.",40,"274"
"MN","BENTON CABLEVISION, INC.",50,"18"
"MN","Benton Cooperative Telephone Company",10,"9"
"MN","Benton Cooperative Telephone Company",50,"6804"
"WA","Benton PUD",50,"336"
"OH","Benton Ridge Telephone Company",50,"623"
"OH","Benton Ridge Telephone Company",70,"251"
"OH","Benton Ridge Telephone Company",71,"1167"
"WA","Benton Rural Electric Association",72,"15673"
"SD","Beresford Municipal Telephone Company",50,"1096"
"IL","Bergen Telephone Company",50,"89"
"WI","Bergen Telephone Company",50,"94"
"IA","Bernard Telephone Company",50,"1470"
"IA","Bernard Telephone Company",70,"3912"
"IN","BerryComm",50,"3887"
"IL","Bertram Internet",70,"105868"
"WI","Bertram Internet",70,"525106"
"WI","Bertram Internet",71,"68475"
"AR","Bethesda Wireless and Fiber",50,"10"
"AR","Bethesda Wireless and Fiber",70,"840"
"IA","Bevcomm",50,"97"
"MN","Bevcomm",10,"2737"
"MN","Bevcomm",40,"718"
"MN","Bevcomm",50,"18886"
"WI","Bevcomm",10,"859"
"WI","Bevcomm",50,"2638"
"KY","BGMU FIBER",50,"583"
"TX","Big Bend Telecom, LTD",50,"4279"
"TX","Big Bend Telecom, LTD",70,"14354"
"TX","Big Bend Telecom, LTD",71,"9753"
"TX","Big Bend Telecom, LTD",72,"10206"
"TX","Big Bend Telephone Company, Inc",70,"1415"
"TX","Big Bend Telephone Company, Inc",71,"107"
"TX","Big Bend Telephone Company, Inc",72,"107"
"TX","Big Bend Telephone Company, Inc.",10,"689"
"TX","Big Bend Telephone Company, Inc.",50,"4570"
"NE","Big Red Communications",70,"28753"
"MO","Big River Broadband",50,"3045"
"MO","Big River Broadband",70,"4"
"MO","Big River Communications",50,"1"
"CO","Bijou Telephone Cooperative Association Inc.",10,"9"
"CO","Bijou Telephone Cooperative Association Inc.",50,"1912"
"MI","Bitwise  Inc.",70,"8341"
"OK","Bixby Telephone Co",10,"7812"
"OK","Bixby Telephone Co",50,"7231"
"PA","Black Bear Fiber",50,"1583"
"KS","Blackdragon Networks",72,"2246"
"ID","Blackfoot Communications, Inc.",10,"514"
"ID","Blackfoot Communications, Inc.",50,"822"
"MT","Blackfoot Communications, Inc.",10,"2206"
"MT","Blackfoot Communications, Inc.",50,"4755"
"ID","Blackfoot Telephone Cooperative, Inc.",10,"1"
"MT","Blackfoot Telephone Cooperative, Inc.",10,"12239"
"MT","Blackfoot Telephone Cooperative, Inc.",50,"4487"
"CO","Blanca Telephone Company",50,"1136"
"MI","Blanchard Telephone Association, Inc.",10,"1325"
"MI","Blanchard Telephone Association, Inc.",50,"183"
"IL","Blast Communications| Inc.",70,"7726"
"IA","BLB Communications",50,"2453"
"IL","BLIP Networks",70,"10673"
"IL","BLIP Networks",72,"5750"
"MO","BLIP Networks",70,"93"
"MO","BLIP Networks",72,"9"
"WI","Bloomer Telephone Company",50,"5168"
"MI","Bloomingdale Communications, Inc.",50,"6914"
"IN","BloomingdaleHomeTelephoneCoInc",10,"680"
"IN","BloomingdaleHomeTelephoneCoInc",50,"1997"
"MT","BloomingdaleHomeTelephoneCoInc",50,"1"
"DE","bloosurf",50,"222"
"DE","bloosurf",70,"26943"
"DE","bloosurf",71,"155117"
"MD","bloosurf",50,"2"
"MD","bloosurf",70,"1861"
"MD","bloosurf",71,"92901"
"VA","bloosurf",71,"5761"
"TX","Blossom Telephone Company Inc.",10,"420"
"TX","Blossom Telephone Company Inc.",50,"1223"
"AL","Blountsville Telephone LLC",10,"3667"
"AL","Blountsville Telephone LLC",50,"1249"
"OK","BLS Broadband LLC",70,"2252"
"LA","Bluebird Broadband Services",10,"2"
"LA","Bluebird Broadband Services",70,"1058"
"TX","Bluebird Broadband Services",10,"1"
"TX","Bluebird Broadband Services",70,"278"
"IA","Bluebird Network LLC",50,"966"
"IL","Bluebird Network LLC",50,"12166"
"KS","Bluebird Network LLC",50,"649"
"MO","Bluebird Network LLC",50,"23297"
"PA","Blue Devil Cable",40,"3548"
"WV","Blue Devil Cable",40,"2259"
"MN","Blue Earth Valley Telephone Company",10,"7"
"PA","Blue Fiber",50,"46"
"KY","Bluegrass Broadband",70,"65"
"KY","Bluegrass Fiber",72,"19960"
"IN","BluegrassNet",70,"54860"
"KY","BluegrassNet",70,"187853"
"PR","BLUENET COMMUNICATIONS, LLC",70,"194828"
"MN","Bluepeak",40,"17664"
"ND","Bluepeak",50,"3507"
"OK","Bluepeak",50,"52001"
"SD","Bluepeak",10,"6388"
"SD","Bluepeak",40,"88440"
"SD","Bluepeak",50,"24971"
"SD","Bluepeak",70,"31433"
"WY","Bluepeak",50,"22646"
"AR","Blue Pulse Networks LLC",70,"15905"
"PA","Blue Ridge Cable Technologies",40,"238758"
"PA","Blue Ridge Cable Technologies",50,"4333"
"TX","Blue Ridge Internet L.L.C.",70,"13605"
"GA","Blue Ridge Mountain Electric Membership Corporation",50,"10052"
"NC","Blue Ridge Mountain Electric Membership Corporation",50,"7377"
"TN","Blue Ridge Mountain Electric Membership Corporation",50,"1"
"IN","Blueriver Networking Services",70,"848"
"IN","Blueriver Networking Services",71,"237"
"AS","Bluesky Communications",40,"5803"
"AS","Bluesky Communications",50,"2458"
"AS","Bluesky Communications",71,"7132"
"IN","Blue Sky Wireless",70,"90"
"OH","Blue Sky Wireless",70,"4806"
"AZ","Bluespan",70,"424662"
"WA","Bluespan",40,"1267"
"WA","Bluespan",50,"698"
"WA","Bluespan",70,"8259"
"ID","Blue Spring Broadband",70,"292"
"UT","Blue Spring Broadband",70,"6956"
"FL","BLUE STREAM",40,"14209"
"FL","BLUE STREAM",50,"20604"
"KS","Blue Valley Technologies, Inc.",40,"3722"
"KS","Blue Valley Technologies, Inc.",50,"1330"
"KS","Blue Valley Technologies, Inc.",70,"392"
"KS","Blue Valley Tele-Communications, Inc.",50,"4781"
"NE","Blue Valley Tele-Communications, Inc.",50,"82"
"PR","Blue Wireless Corp",70,"41187"
"MI","Board of Trustees, Northern Michigan University",70,"20541"
"MO","Bolt",71,"21173"
"AZ","Bolt Internet",70,"89585"
"AL","Bolt-Mediacom",71,"1066"
"MS","Bolt-Mediacom",71,"14"
"TX","Border to Border Communications, Inc.",50,"601"
"AK","Borealis Broadband, Inc.",70,"60893"
"PA","Borough of Kutztown",50,"1673"
"MO","BOYCOM CABLEVISION INC.",40,"4138"
"MO","BOYCOM CABLEVISION INC.",50,"195"
"MO","BOYCOM CABLEVISION INC.",70,"5"
"AR","BPS Networks",70,"16509"
"MO","BPS Networks",70,"33708"
"MO","BPS Telephone Company",50,"2553"
"KY","Brandenburg Telecom LLC",10,"30486"
"KY","Brandenburg Telecom LLC",50,"42815"
"PR","BrandName",70,"45768"
"GA","Brantley Telephone Co",50,"8914"
"TX","Brazoria Telephone Company",10,"2436"
"TX","Brazoria Telephone Company",40,"5878"
"TX","Brazoria Telephone Company",50,"4891"
"TX","Brazos Communications",10,"155"
"TX","Brazos Communications",50,"9049"
"TX","Brazos WiFi",50,"5216"
"TX","Brazos WiFi",70,"4603"
"TN","BreezeAir Networks LLC",50,"540"
"TN","BreezeAir Networks LLC",70,"1553"
"CT","Breezeline",40,"60860"
"CT","Breezeline",50,"258"
"DE","Breezeline",40,"17295"
"FL","Breezeline",40,"32596"
"FL","Breezeline",50,"5086"
"MD","Breezeline",40,"87935"
"MD","Breezeline",50,"2188"
"ME","Breezeline",40,"15187"
"ME","Breezeline",50,"566"
"NH","Breezeline",40,"65611"
"NH","Breezeline",50,"26675"
"NY","Breezeline",40,"3942"
"NY","Breezeline",50,"27"
"OH","Breezeline",40,"579015"
"OH","Breezeline",50,"38"
"PA","Breezeline",40,"187810"
"PA","Breezeline",50,"6397"
"SC","Breezeline",40,"54677"
"SC","Breezeline",50,"3472"
"VA","Breezeline",40,"45122"
"VA","Breezeline",50,"1777"
"WV","Breezeline",40,"15487"
"WV","Breezeline",50,"22140"
"OH","Bresco Broadband a 614 Gig Company",50,"234725"
"NH","Bretton Woods Telephone Company",50,"196"
"DE","BridgeMAXX Suncoast Broadband",70,"9790"
"DE","BridgeMAXX Suncoast Broadband",72,"10067"
"FL","BridgeMAXX Suncoast Broadband",70,"36475"
"FL","BridgeMAXX Suncoast Broadband",72,"40671"
"IL","BridgeMAXX Suncoast Broadband",70,"7"
"IN","BridgeMAXX Suncoast Broadband",70,"74985"
"IN","BridgeMAXX Suncoast Broadband",72,"34953"
"KY","BridgeMAXX Suncoast Broadband",70,"17113"
"KY","BridgeMAXX Suncoast Broadband",72,"8683"
"MD","BridgeMAXX Suncoast Broadband",70,"10659"
"MD","BridgeMAXX Suncoast Broadband",72,"15396"
"OH","BridgeMAXX Suncoast Broadband",70,"6885"
"OH","BridgeMAXX Suncoast Broadband",72,"258"
"FL","bridgenet communications",40,"1833"
"FL","bridgenet communications",50,"501"
"FL","bridgenet communications",70,"429"
"MT","BridgerCableTV",40,"391"
"OH","BRIDGEWIRED LLC",50,"1583"
"OH","bright.net north",50,"126"
"OH","bright.net north",70,"1820"
"AL","Brightspeed",10,"49570"
"AL","Brightspeed",50,"5466"
"AR","Brightspeed",10,"58813"
"AR","Brightspeed",50,"5169"
"GA","Brightspeed",10,"5597"
"GA","Brightspeed",50,"3059"
"IL","Brightspeed",10,"16201"
"IL","Brightspeed",50,"36"
"IN","Brightspeed",10,"60132"
"IN","Brightspeed",50,"588"
"KS","Brightspeed",10,"39355"
"KS","Brightspeed",50,"1399"
"LA","Brightspeed",10,"19404"
"LA","Brightspeed",50,"399"
"MI","Brightspeed",10,"19649"
"MI","Brightspeed",50,"8"
"MO","Brightspeed",50,"18963"
"MO","Brightspeed",70,"3"
"MS","Brightspeed",10,"3701"
"MS","Brightspeed",50,"3272"
"NC","Brightspeed",10,"255673"
"NC","Brightspeed",50,"41966"
"NJ","Brightspeed",10,"19973"
"NJ","Brightspeed",50,"597"
"OH","Brightspeed",10,"98477"
"OH","Brightspeed",50,"1724"
"OH","Brightspeed",70,"1"
"OK","Brightspeed",10,"150"
"OK","Brightspeed",50,"3"
"PA","Brightspeed",10,"67607"
"PA","Brightspeed",50,"2315"
"SC","Brightspeed",10,"15681"
"SC","Brightspeed",50,"2403"
"TN","Brightspeed",10,"37033"
"TN","Brightspeed",50,"1565"
"TX","Brightspeed",10,"78170"
"TX","Brightspeed",50,"15492"
"TX","Brightspeed",70,"1"
"VA","Brightspeed",10,"61717"
"VA","Brightspeed",50,"1642"
"WI","Brightspeed",10,"98369"
"WI","Brightspeed",50,"11382"
"WI","Brightspeed",70,"5"
"AL","Brindlee Mountain Telephone LLC",10,"3299"
"AL","Brindlee Mountain Telephone LLC",50,"9189"
"AK","Bristol Bay Telephone Cooperative Inc",10,"1448"
"TN","Bristol Tennessee Essential Services",50,"27356"
"DC","BroadAspect",10,"1"
"DC","BroadAspect",40,"1"
"DC","BroadAspect",50,"6"
"MD","BroadAspect",50,"1"
"VA","BroadAspect",10,"23"
"VA","BroadAspect",50,"30"
"MN","Broadband Corp",50,"316"
"MN","Broadband Corp",72,"16787"
"VI","Broadband VI, LLC",70,"23629"
"IN","BROADLINC",71,"788"
"KY","BROADLINC",40,"6764"
"KY","BROADLINC",50,"15"
"KY","BROADLINC",70,"745"
"KY","BROADLINC",71,"13052"
"IA","Brooklyn Mutual Telecommunications Cooperative",10,"473"
"IA","Brooklyn Mutual Telecommunications Cooperative",50,"594"
"NM","Bros Broadband LLC",70,"9039"
"TX","Bros Broadband LLC",70,"201"
"MO","Brown Dog Networks",70,"656912"
"WI","Bruce_Telecommunications_LLC",50,"78"
"MS","Bruce Telephone Company",10,"1104"
"MS","Bruce Telephone Company",50,"2170"
"WI","BRUCE_TELEPHONE_COMPANY_INC",10,"918"
"WI","BRUCE_TELEPHONE_COMPANY_INC",50,"1175"
"OH","Bryan Municipal Utilities",40,"4714"
"OH","Bryan Municipal Utilities",50,"4714"
"LA","BSTWIFI",70,"6048"
"LA","BSTWIFI",72,"5064"
"OK","BTC Broadband",10,"7856"
"OK","BTC Broadband",50,"11276"
"OH","BTC Communications",50,"1074"
"TN","BTC Fiber",10,"14066"
"TN","BTC Fiber",50,"13386"
"IA","BTC, Inc.",40,"533"
"IA","BTC, Inc.",50,"15597"
"IA","BTC, Inc.",70,"41"
"IA","BTWI",70,"2073"
"MI","Buckeye_Cablesystem",10,"2"
"MI","Buckeye_Cablesystem",40,"14081"
"MI","Buckeye_Cablesystem",50,"779"
"OH","Buckeye_Cablesystem",40,"163566"
"OH","Buckeye_Cablesystem",50,"50596"
"MI","Buckeye_Telesystem",50,"259"
"OH","Buckeye_Telesystem",50,"4470"
"PA","Buckeye_Telesystem",50,"31"
"OH","Buckeye Wireless",70,"3962"
"MN","Buffalo Fiber",50,"680"
"IL","Bug Tussel Wireless LLC",71,"2"
"IL","Bug Tussel Wireless LLC",72,"18"
"MI","Bug Tussel Wireless LLC",71,"49431"
"MI","Bug Tussel Wireless LLC",72,"575"
"MN","Bug Tussel Wireless LLC",71,"63566"
"WI","Bug Tussel Wireless LLC",50,"15619"
"WI","Bug Tussel Wireless LLC",71,"304680"
"WI","Bug Tussel Wireless LLC",72,"297179"
"MT","Bullitt Communications",70,"18275"
"GA","Bulloch Cellular, Inc.",50,"12526"
"GA","Bulloch County Rural Telephone Cooperative, Inc.",50,"14368"
"MI","Bullseye",50,"4"
"OK","Bullseye",50,"1"
"VA","Burkes Garden Telephone Co",50,"237"
"VT","Burlington Telecom",50,"12678"
"AK","Bush-Tell",10,"330"
"AK","Bush-Tell",50,"445"
"IA","Butler-Bremer Mutual Telephone Company",50,"9266"
"AL","BuzzBroadband",50,"15468"
"KS","BWTelcom",10,"6"
"KS","BWTelcom",50,"114"
"NE","BWTelcom",10,"106"
"NE","BWTelcom",50,"2378"
"OH","Byhalia.net LLC",70,"19395"
"MI","CableAmerica",40,"1475"
"MO","Cable America",40,"34104"
"MO","Cable America Wireless",70,"5610"
"OH","Cable Co-op Inc",40,"2504"
"OH","Cable Co-op Inc",50,"19"
"ND","Cable Services Inc",40,"10209"
"AL","Cable Tv Of East Alabama",40,"33538"
"AL","Cable Tv Of East Alabama",50,"1847"
"NE","Cable T.V. of Stanton, Inc.",70,"899"
"LA","Cajun Broadband",50,"3154"
"LA","Cajun Broadband",70,"79641"
"OK","Calk Holdings LLC",70,"3737"
"MO","Callabyte",50,"18930"
"MN","CALLAWAY",10,"242"
"MN","CALLAWAY",50,"165"
"CA","Cal.net",70,"298448"
"CA","Cal.net",71,"52320"
"CA","Cal.net",72,"533814"
"CA","CalNeva Broadband",40,"4712"
"CA","Cal-Ore Communications, Inc.",10,"3937"
"CA","Cal-Ore Communications, Inc.",50,"3866"
"CA","Cal-Ore Communications, Inc.",70,"222"
"CA","Cal-Ore Communications, Inc.",71,"9189"
"OR","Cal-Ore Communications, Inc.",10,"28"
"OR","Cal-Ore Communications, Inc.",50,"2096"
"OR","Cal-Ore Communications, Inc.",71,"17895"
"CA","CALTEL Connections",10,"2976"
"CA","CALTEL Connections",50,"1504"
"OH","Cambium",70,"4917"
"IL","Cambridge Telcom Services, Inc.",10,"260"
"IL","Cambridge Telcom Services, Inc.",50,"4021"
"ID","CambridgeTelephoneCompany",10,"1581"
"ID","CambridgeTelephoneCompany",50,"495"
"ID","CambridgeTelephoneCompany",70,"2"
"IL","Cambridge Telephone Company",10,"1114"
"IL","Cambridge Telephone Company",50,"1189"
"IL","Cambridge Telephone Company",71,"898"
"NE","Cambridge Telephone Company",10,"103"
"NE","Cambridge Telephone Company",50,"1244"
"LA","Camellia Fiber LLC",50,"1"
"OK","Canadian Valley Telephone Company",10,"1810"
"IA","Cannon Valley Telecom, Inc.",10,"3"
"MN","Cannon Valley Telecom, Inc.",10,"627"
"CA","Canyon Wireless",70,"2762"
"MA","Cape Ann Communications",70,"114"
"TX","Cap Rock Telephone Cooperative",10,"55"
"TX","Cap Rock Telephone Cooperative",50,"6311"
"CO","Carbon Valley Internet",50,"841"
"CO","Carbon Valley Internet",70,"33"
"OK","Carnegie Telephone Company",10,"359"
"OK","Carnegie Telephone Company",50,"1236"
"OK","Carnegie Telephone Company",70,"104"
"OK","Carnegie Telephone Company DBA Lightspeed Services, LLC",50,"608"
"NC","Carolina Airlink",70,"12"
"NC","Carolina Airlink",72,"549"
"NC","Carolina Community Broadband Alliance",70,"29"
"SC","CarolinaConnect Cooperative, Inc.",50,"76776"
"NC","Carolina West Wireless",71,"311402"
"MI","Carr Communications",10,"3048"
"MO","Carthage Water and Electric Plant",50,"6075"
"MO","Carthage Water and Electric Plant",70,"258"
"OR","Cascade Access",10,"7"
"OR","Cascade Access",50,"24"
"IA","Cascade Communications",50,"2139"
"OR","Cascade Utilities, I",10,"4574"
"OR","Cascade Utilities, I",50,"7359"
"OR","CASCO Communications, Inc",50,"1846"
"OR","CASCO Communications, Inc",70,"70553"
"IA","Casey Mutual Telephone Company",10,"139"
"IA","Casey Mutual Telephone Company",50,"635"
"IL","Cass Cable TV Inc",70,"4122"
"IL","Cass Cable TV Inc",71,"12513"
"IL","Cass Cable TV INC",40,"21337"
"IL","Cass Cable TV INC",50,"26722"
"IL","Cass Telephone Company",50,"1884"
"AL","Castleberry Communications",10,"1065"
"NY","Castle Cable TV",50,"2966"
"CA","Catalina Broadband Solutions, LLC",40,"1014"
"NY","CATSKILL MOUNTAIN CABLEVISION",40,"4060"
"NY","CATSKILL MOUNTAIN CABLEVISION CABLEVISION",40,"1"
"NY","CATSKILL MOUNTAIN CABLEVISION CABLEVISION",50,"2004"
"FL","CBN  Inc",70,"361"
"NY","CBN  Inc",70,"46657"
"NV","CC Communications Broadband",10,"422"
"NV","CC Communications Broadband",50,"10471"
"TX","CCECA Broadband",50,"443"
"TX","CCECA BROADBAND",50,"6477"
"CA","CCT Telecomm",70,"128"
"PR","C&C WIRELESS PUERTO RICO INC",70,"182511"
"TN","CDE Lightband",50,"64893"
"IA","Cedar Communications LLC",50,"1118"
"IA","Cedar Falls Utilties",50,"13397"
"IA","Cedar Falls Utilties",70,"241"
"WI","Celect Communications",40,"389"
"NC","Celito Communications",50,"95"
"WI","Cellcom",50,"4822"
"KY","Cellular Services LLC",50,"5275"
"NE","CenCom, Inc.",50,"175"
"NE","Center Cable TV",40,"297"
"IA","Center Junction Telephone Company",50,"185"
"NV","CentraCom",40,"1122"
"NV","CentraCom",70,"10"
"UT","CentraCom",10,"10873"
"UT","CentraCom",40,"25689"
"UT","CentraCom",50,"13608"
"UT","CentraCom",70,"33507"
"UT","CentraCom",71,"12336"
"AL","Central Access",50,"32403"
"AR","Central Arkansas Telephone Cooperative",10,"2"
"AR","Central Arkansas Telephone Cooperative",50,"4593"
"OK","Central Cellular LLC /dba COTC Connections",10,"1382"
"OK","Central Cellular LLC /dba COTC Connections",50,"1151"
"WA","Central Connect",70,"72"
"IN","Central Indiana Communications Inc",10,"1165"
"IN","Central Indiana Communications Inc",50,"15557"
"TX","Central Link Broadband",70,"67268"
"OK","Central Oklahoma Telephone Co., LLC",10,"2530"
"OK","Central Oklahoma Telephone Co., LLC",50,"1647"
"IA","Central Scott Telephone Company, Inc.",10,"3600"
"IA","Central Scott Telephone Company, Inc.",40,"157"
"IA","Central Scott Telephone Company, Inc.",50,"1047"
"IA","Central Scott Telephone Company, Inc.",70,"62"
"IA","Central Scott Telephone Company, Inc.",72,"420"
"TX","Central Texas Telephone Cooperative, Inc.",10,"4799"
"TX","Central Texas Telephone Cooperative, Inc.",50,"8892"
"OK","Centranet, LLC",50,"17939"
"PA","Centre WISP",70,"6172"
"FL","Centric Fiber",50,"3"
"TX","Centric Fiber",50,"1146"
"TX","Centric FIber",50,"1"
"AZ","CenturyLink",10,"1362740"
"AZ","CenturyLink",50,"109421"
"CO","CenturyLink",10,"958251"
"CO","CenturyLink",50,"258897"
"CO","CenturyLink",71,"1465"
"CO","CenturyLink",72,"4223"
"FL","CenturyLink",10,"733139"
"FL","CenturyLink",50,"54866"
"IA","CenturyLink",10,"346161"
"IA","CenturyLink",50,"48845"
"IA","CenturyLink",71,"622"
"IA","CenturyLink",72,"4754"
"ID","CenturyLink",10,"270889"
"ID","CenturyLink",50,"54206"
"ID","CenturyLink",71,"76"
"ID","CenturyLink",72,"1301"
"LA","CenturyLink",10,"10"
"MN","CenturyLink",10,"720938"
"MN","CenturyLink",50,"123136"
"MN","CenturyLink",71,"104"
"MN","CenturyLink",72,"9664"
"MT","CenturyLink",10,"135272"
"MT","CenturyLink",50,"5457"
"MT","CenturyLink",71,"671"
"MT","CenturyLink",72,"3740"
"ND","CenturyLink",10,"47518"
"ND","CenturyLink",50,"6667"
"ND","CenturyLink",72,"1231"
"NE","CenturyLink",10,"168547"
"NE","CenturyLink",50,"67228"
"NE","CenturyLink",72,"1471"
"NM","CenturyLink",10,"415468"
"NM","CenturyLink",50,"6740"
"NM","CenturyLink",71,"645"
"NM","CenturyLink",72,"358"
"NV","CenturyLink",10,"317043"
"NV","CenturyLink",50,"62102"
"NV","CenturyLink",72,"465"
"OR","CenturyLink",10,"387009"
"OR","CenturyLink",50,"161646"
"OR","CenturyLink",71,"1463"
"OR","CenturyLink",72,"1216"
"SD","CenturyLink",10,"88309"
"SD","CenturyLink",50,"4836"
"SD","CenturyLink",71,"174"
"SD","CenturyLink",72,"774"
"TX","CenturyLink",10,"1"
"UT","CenturyLink",10,"406528"
"UT","CenturyLink",50,"104363"
"UT","CenturyLink",71,"458"
"UT","CenturyLink",72,"375"
"WA","CenturyLink",10,"697085"
"WA","CenturyLink",50,"181477"
"WA","CenturyLink",71,"1890"
"WA","CenturyLink",72,"949"
"WI","CenturyLink",10,"36668"
"WI","CenturyLink",50,"5"
"WY","CenturyLink",10,"72691"
"WY","CenturyLink",50,"2324"
"WY","CenturyLink",72,"15"
"TX","CEO Technologies",50,"1358"
"TX","CEO Technologies",70,"18461"
"TX","CEO TechnologiesCEO Technologies",50,"73"
"NY","Champlain Technology Group",10,"2901"
"NY","Champlain Technology Group",50,"1922"
"MI","Chapin Telephone Company",10,"871"
"MI","Chapin Telephone Company",50,"632"
"MO","Chariton Valley Communication Corporation",50,"16746"
"MO","Chariton Valley Telephone Corporation",50,"9160"
"AL","Charter Communications Inc",40,"898269"
"AL","Charter Communications Inc",50,"19154"
"AZ","Charter Communications Inc",40,"71766"
"AZ","Charter Communications Inc",50,"1037"
"CA","Charter Communications Inc",40,"4844741"
"CA","Charter Communications Inc",50,"115990"
"CO","Charter Communications Inc",40,"152621"
"CO","Charter Communications Inc",50,"1383"
